UserID,TotalCourses,AvgSpending,DiversityScore,AvgRating,EnrollmentFrequency,UserName,Age,Gender,Email,CourseCategory,CourseLevel,LearningDepthIndex,Cluster
U01085,2,59.52,2,2.59,2,bmosley,26,0,mistygould@gmail.com,6,2,0.0,1
U01088,2,225.79,2,3.045,2,paigeryan,21,1,shaffersabrina@hotmail.com,2,0,2.0,3
U01090,2,0.0,2,3.1950000000000003,2,lhubbard,25,0,kimhayes@hotmail.com,5,2,0.0,1
U01091,2,0.0,2,4.42,2,lisa81,29,0,michelle24@outlook.com,7,2,0.0,1
U01092,15,141.31066666666666,9,3.2646666666666664,15,ureese,34,0,mikeroberts@gmail.com,0,1,0.7142857142857143,2
U01094,2,142.525,2,3.345,2,davidmolina,30,1,mark40@hotmail.com,1,1,0.5,3
U01096,16,48.107499999999995,7,2.90875,16,karen44,18,1,ellisteresa@hotmail.com,6,0,1.1666666666666667,2
U01098,4,295.4375,3,2.6825,4,robert85,17,0,xbarker@yahoo.com,1,0,1.5,3
U01100,3,0.0,3,2.606666666666667,3,zparrish,24,0,sanchezamber@gmail.com,2,0,1.5,0
U01102,2,138.185,2,3.83,2,brian27,23,0,meghangreen@outlook.com,2,0,1.0,3
U01103,4,98.565,4,2.9050000000000002,4,ywheeler,22,1,michellewhitney@yahoo.com,1,0,4.0,0
U01108,4,69.0925,4,2.48,4,stoneandrew,16,1,smithchristopher@hotmail.com,0,1,0.6666666666666666,3
U01110,2,18.945,1,1.9849999999999999,2,garrettbrandi,23,0,kenneth82@outlook.com,11,0,3.0,0
U01122,2,106.195,1,3.795,2,kathrynsutton,29,0,medwards@yahoo.com,5,0,1.0,0
U01123,15,114.684,10,2.884666666666667,15,garzamichael,29,0,kimberly19@outlook.com,4,1,0.75,2
U01124,3,114.20333333333333,3,3.01,3,vgill,30,0,richardpaul@hotmail.com,4,0,3.0,0
U01125,2,0.0,2,3.9400000000000004,2,sandracruz,32,0,judyowen@hotmail.com,1,0,2.0,0
U01126,2,0.0,2,4.395,2,xdaniels,15,1,gregoryhess@outlook.com,8,1,0.5,1
U01127,3,39.68,3,3.9766666666666666,3,amanda40,28,0,rebecca93@hotmail.com,4,2,2.0,1
U01128,2,0.0,2,4.39,2,vthompson,31,0,castillojohn@gmail.com,6,1,0.5,1
U01131,3,0.26,3,2.5366666666666666,3,jmartinez,25,1,kimberly80@gmail.com,4,0,1.5,0
U01132,4,106.36,3,2.615,4,sandrabrown,27,0,bruceevans@yahoo.com,0,1,0.6666666666666666,3
U01134,3,0.0,3,3.0833333333333335,3,cameron67,19,0,martinezronald@gmail.com,2,0,1.0,0
U01137,2,243.96,2,2.385,2,jacobkerr,28,0,johngray@gmail.com,1,0,1.0,3
U01142,2,0.0,2,3.245,2,monicastevenson,27,1,donaldcollier@gmail.com,7,0,1.0,0
U01143,14,72.72785714285715,10,2.850714285714286,14,michealwhite,31,1,reneehenderson@yahoo.com,0,2,1.6666666666666667,2
U01144,2,173.355,2,2.415,2,fsanders,29,0,wevans@yahoo.com,3,0,2.0,0
U01146,13,13.701538461538462,9,3.130769230769231,13,ibrown,15,1,adamsteresa@gmail.com,7,0,1.2,2
U01148,2,0.0,2,3.3,2,michaela68,28,1,katie01@hotmail.com,2,0,2.0,0
U01149,4,315.9675,3,3.72,4,jbrown,26,0,meganhuffman@outlook.com,1,1,0.6666666666666666,3
U01151,14,77.51142857142857,8,2.6735714285714285,14,jjimenez,28,0,craig42@yahoo.com,1,1,0.8571428571428571,2
U01154,2,0.0,2,3.125,2,joanna92,24,1,jonesjasmine@hotmail.com,5,0,1.0,0
U01155,4,53.0975,4,2.525,4,juan00,32,0,derrickscott@outlook.com,2,0,3.0,0
U01156,2,0.0,2,3.34,2,roblesjeremy,30,1,lauriedavies@hotmail.com,1,0,1.0,0
U01157,4,121.98,4,3.355,4,elizabeth72,31,0,pruittshannon@gmail.com,1,0,3.0,0
U01158,12,101.16083333333331,10,3.486666666666667,12,zachary52,35,1,mathiskevin@hotmail.com,2,1,0.42857142857142855,2
U01160,4,66.5625,4,2.885,4,jbrewer,15,0,steven39@gmail.com,5,0,1.0,0
U01163,13,132.30307692307693,4,3.1576923076923076,13,melissabrown,24,1,johnross@yahoo.com,4,0,1.6,2
U01165,2,173.355,2,2.415,2,janice83,24,1,annette68@hotmail.com,3,0,2.0,0
U01166,2,142.525,2,2.315,2,gcantu,21,1,freemandaniel@hotmail.com,1,0,1.0,3
U01167,11,58.69909090909091,9,2.639090909090909,11,manuelmcdowell,16,0,maria23@yahoo.com,11,0,3.5,2
U01170,14,195.6457142857143,8,3.0435714285714286,14,dwashington,27,0,ycoffey@yahoo.com,0,0,1.0,2
U01172,3,100.66000000000001,3,3.516666666666666,3,todd75,30,1,jerryhall@hotmail.com,0,2,2.0,1
U01173,3,115.57,3,2.6733333333333333,3,cwheeler,26,0,oward@yahoo.com,1,0,4.0,0
U01176,3,0.0,3,3.823333333333333,3,hooverrobert,20,1,johngross@yahoo.com,0,1,0.6666666666666666,1
U01177,13,41.45076923076923,9,3.083076923076923,13,keith32,16,1,katienelson@outlook.com,6,1,0.5714285714285714,2
U01178,2,0.0,2,2.78,2,michaelholden,21,0,patriciaallen@yahoo.com,2,1,0.5,1
U01179,2,297.405,2,1.2149999999999999,2,alan43,31,0,qprice@gmail.com,0,0,1.0,3
U01180,13,131.3530769230769,10,3.05,13,crawfordcarol,18,1,brandon16@yahoo.com,3,0,2.0,2
U01182,3,127.77999999999999,3,3.19,3,masoncynthia,25,0,charlesmurray@outlook.com,1,0,1.0,3
U01183,2,0.0,2,2.455,2,rogeradams,21,0,iking@outlook.com,6,0,1.0,0
U01185,2,335.315,2,2.035,2,kdavis,28,1,cherrykristen@gmail.com,2,0,2.0,3
U01193,2,243.96,2,2.58,2,tanya85,20,0,kristinegreen@yahoo.com,1,0,3.0,3
U01196,2,138.575,2,3.305,2,mosleychelsea,21,0,bradleyholland@hotmail.com,4,0,3.0,0
U01197,14,45.21071428571429,9,3.2135714285714285,14,sharon57,28,1,ronaldbell@hotmail.com,2,2,1.5,2
U01203,16,114.225625,11,3.033125,16,jared15,15,1,meyerdavid@hotmail.com,1,0,2.0,2
U01204,3,0.0,2,1.8499999999999999,3,johnny06,17,0,whiteautumn@gmail.com,7,0,3.0,0
U01205,2,165.035,2,2.86,2,vanessagray,27,1,erica64@hotmail.com,3,0,3.0,0
U01209,2,0.0,2,3.915,2,maria58,20,1,anthonymcmillan@outlook.com,4,1,0.3333333333333333,1
U01221,13,95.88615384615385,8,2.833846153846154,13,leonardholmes,32,1,glendalee@hotmail.com,0,0,1.0,2
U01222,3,138.50333333333333,2,3.4766666666666666,3,banksdebra,19,0,brownchristina@hotmail.com,2,0,1.0,3
U01224,11,151.1518181818182,8,2.8445454545454547,11,villanuevagregory,23,0,stewartmichael@hotmail.com,0,0,3.0,2
U01225,2,0.0,2,3.8499999999999996,2,michele28,30,0,jameswilliams@hotmail.com,3,2,0.0,1
U01226,2,138.185,2,2.0,2,megan63,31,0,holdenjamie@gmail.com,4,0,1.0,3
U01228,4,108.0375,3,1.5775000000000001,4,andrew58,28,1,dsheppard@gmail.com,2,0,1.5,0
U01229,2,0.0,2,3.62,2,georgereyes,27,0,brian00@yahoo.com,0,1,0.5,1
U01230,3,12.63,3,3.6566666666666667,3,dmanning,23,0,billyhughes@gmail.com,2,0,1.0,0
U01231,14,128.19071428571428,9,3.055,14,kpetersen,21,0,walkerjohn@yahoo.com,11,0,1.1428571428571428,2
U01233,11,142.23181818181817,8,3.039090909090909,11,ztran,28,1,ryan69@outlook.com,0,1,0.3333333333333333,2
U01235,14,118.50785714285713,9,3.307857142857143,14,zacharybell,27,0,natalieyates@gmail.com,7,0,2.0,2
U01237,13,98.41692307692308,8,3.4476923076923076,13,savannah66,24,1,amandacontreras@outlook.com,3,1,0.5,2
U01239,12,181.88916666666668,9,3.0233333333333334,12,steve19,20,1,robinmarshall@gmail.com,1,1,0.7142857142857143,2
U01241,2,0.0,2,3.225,2,leebailey,25,1,markgibson@outlook.com,1,0,3.0,0
U01242,2,18.945,2,1.8399999999999999,2,stoutjennifer,22,1,haleandres@hotmail.com,2,0,3.0,0
U01243,2,163.01,2,2.65,2,brooksjessica,31,0,jesus73@gmail.com,1,0,2.0,3
U01244,14,130.67285714285714,11,3.2357142857142853,14,sanderscindy,30,0,qpaul@yahoo.com,1,0,3.3333333333333335,2
U01246,2,0.0,2,2.44,2,ujackson,27,1,candicebartlett@hotmail.com,1,0,2.0,0
U01248,2,0.39,2,3.25,2,pleon,16,1,andrebenson@hotmail.com,4,0,3.0,0
U01249,14,145.10785714285714,9,3.187857142857143,14,ahenderson,25,1,williamssandra@yahoo.com,1,1,0.3333333333333333,2
U01250,15,38.556666666666665,10,3.1373333333333333,15,robert97,27,0,fskinner@gmail.com,0,0,1.0,2
U01251,2,0.0,2,2.49,2,ricardobender,29,1,charleshawkins@yahoo.com,1,0,3.0,0
U01255,4,44.53,4,3.235,4,belljennifer,29,0,figueroajames@yahoo.com,1,0,5.0,0
U01257,2,0.0,2,3.35,2,kconley,29,0,nicholasrhodes@hotmail.com,2,0,2.0,0
U01258,4,209.40249999999997,4,2.335,4,riggsmichael,25,1,turnerjeanette@yahoo.com,0,1,0.6666666666666666,3
U01261,13,118.75384615384617,10,2.8592307692307695,13,maxwelljones,25,1,zpeck@hotmail.com,5,0,1.4,2
U01262,4,144.3775,4,3.2975000000000003,4,crawfordsherri,29,0,marycurtis@outlook.com,0,2,1.0,3
U01265,2,0.0,2,2.525,2,durhammichelle,23,1,kennedynicole@hotmail.com,2,0,3.0,0
U01266,14,139.35,8,2.567142857142857,14,paulcampos,18,0,davidcollins@gmail.com,1,0,1.1666666666666667,2
U01267,14,112.96142857142857,11,2.7257142857142855,14,markcarpenter,30,0,kristine41@hotmail.com,4,0,1.0,2
U01268,13,91.71076923076923,9,3.413846153846154,13,jennifer28,33,1,katrina74@gmail.com,3,0,1.0,2
U01270,2,0.0,2,3.83,2,elizabethbates,19,1,bjones@gmail.com,1,0,1.0,0
U01276,2,0.0,2,3.8499999999999996,2,fmiller,27,0,iharris@gmail.com,3,2,0.0,1
U01277,12,14.778333333333334,8,3.4341666666666666,12,antoniotravis,26,0,matthewgraham@yahoo.com,2,0,1.0,2
U01278,2,44.795,2,3.0,2,frenchcharles,16,0,michelemartinez@yahoo.com,0,1,0.5,1
U01279,3,99.85666666666667,3,2.7866666666666666,3,ksalinas,29,0,chanwilliam@outlook.com,3,0,1.5,0
U01280,12,76.1375,7,2.533333333333333,12,geoffreylong,26,0,maria44@outlook.com,7,1,0.5,2
U01281,13,67.37692307692308,10,3.0923076923076924,13,gibsonkevin,23,0,fullerjennifer@outlook.com,3,0,1.5,2
U01282,3,0.0,3,3.64,3,smithpaul,26,1,howelldavid@gmail.com,4,1,0.3333333333333333,1
U01284,15,162.51666666666668,11,3.1086666666666667,15,ashepherd,34,0,susanmartin@gmail.com,3,0,1.1666666666666667,2
U01285,4,0.195,2,2.8875,4,cunninghampamela,35,0,williamevans@gmail.com,7,0,1.5,0
U01286,13,140.09153846153848,7,3.326923076923077,13,fjohnson,27,1,henrynathaniel@hotmail.com,3,0,1.0,2
U01287,12,164.26583333333335,9,3.0658333333333334,12,emily69,33,0,hvaughn@yahoo.com,0,2,0.8,2
U01288,2,88.67,2,3.91,2,danieljohnson,18,1,trodriguez@yahoo.com,2,0,2.0,0
U01290,14,36.20285714285715,10,2.982142857142857,14,mario14,16,1,karen05@outlook.com,1,2,1.0,2
U01295,4,98.8525,4,3.4475,4,scott12,34,0,moorecarlos@hotmail.com,3,2,2.0,1
U01302,2,0.0,2,3.885,2,jonathanhawkins,19,0,matthewgutierrez@outlook.com,4,0,1.0,0
U01303,2,58.84,2,3.25,2,jenniferlawson,23,0,brent72@outlook.com,2,0,2.0,0
U01304,2,0.0,2,2.995,2,pearsonrobert,33,0,mercerlaura@outlook.com,5,1,0.3333333333333333,1
U01305,3,0.0,3,2.76,3,christinacastaneda,22,0,williamphelps@yahoo.com,6,0,1.5,0
U01309,2,0.0,2,2.83,2,tpowell,35,1,rolson@outlook.com,3,0,1.0,0
U01310,3,0.0,3,3.606666666666667,3,hallaaron,21,0,christian27@outlook.com,4,2,2.0,1
U01313,3,82.7,3,3.5500000000000003,3,nicholas58,31,1,jasonphillips@hotmail.com,0,2,0.5,1
U01314,2,149.785,2,3.9250000000000003,2,stevenmurphy,26,0,connie81@hotmail.com,3,1,0.5,3
U01315,13,143.8476923076923,9,2.9376923076923074,13,bryantjacob,33,1,dpeterson@gmail.com,1,0,1.1666666666666667,2
U01318,14,95.51071428571429,11,3.0364285714285715,14,angelaward,18,0,jacqueline76@hotmail.com,2,0,2.3333333333333335,2
U01320,4,71.2625,4,2.83,4,wfrancis,20,1,vaughnelizabeth@hotmail.com,1,1,0.6666666666666666,1
U01321,14,60.92428571428571,8,2.7807142857142857,14,vdunn,35,1,mary33@gmail.com,7,0,1.0,2
U01322,12,63.38666666666668,8,3.393333333333333,12,julieblair,26,0,arthurhernandez@gmail.com,3,0,2.3333333333333335,2
U01323,2,0.0,2,3.6500000000000004,2,lhood,15,1,raymaddox@gmail.com,9,1,0.5,1
U01325,2,88.67,2,3.25,2,ugraves,18,0,thomasprice@hotmail.com,4,0,3.0,0
U01326,2,0.39,2,4.275,2,zmoore,15,0,pricericky@yahoo.com,5,0,2.0,0
U01330,2,0.0,2,2.8200000000000003,2,phillipspatrick,20,0,ravenanderson@outlook.com,0,0,1.0,0
U01331,13,99.08153846153846,8,2.6507692307692308,13,qmartin,16,1,shelley53@hotmail.com,3,0,1.4,2
U01332,12,114.77833333333335,8,2.986666666666667,12,kiara65,20,1,amy17@outlook.com,8,0,2.0,2
U01334,13,50.860769230769236,9,2.963846153846154,13,stricklandrachel,35,0,lindsey34@outlook.com,2,2,1.0,2
U01336,14,62.18928571428571,9,2.967142857142857,14,isabella45,33,1,johnsonjasmine@outlook.com,3,0,1.4,2
U01337,16,77.68125,10,2.9125,16,williamsrobert,32,0,rachel05@hotmail.com,7,0,2.25,2
U01338,3,0.0,3,2.353333333333333,3,tina99,15,1,martinleonard@gmail.com,2,0,4.0,0
U01339,2,207.755,2,2.77,2,ryan92,35,1,yberry@gmail.com,0,2,0.0,3
U01340,2,207.755,2,2.195,2,kristinpatton,32,0,ryangarrett@outlook.com,0,1,0.5,3
U01341,3,39.22666666666667,2,2.8066666666666666,3,tellison,29,1,edward48@gmail.com,3,1,0.6666666666666666,1
U01342,2,0.0,2,3.5,2,amorgan,25,1,ambercraig@yahoo.com,1,0,1.0,0
U01343,14,139.7657142857143,9,2.975714285714286,14,sweeneymelinda,32,1,blong@outlook.com,2,2,1.0,2
U01344,14,48.59285714285714,7,2.9035714285714285,14,ipeters,25,0,jennifer42@outlook.com,4,1,0.8333333333333334,2
U01346,15,92.72333333333333,11,2.9886666666666666,15,erinjohnston,16,1,brownjuan@gmail.com,0,0,1.6,2
U01347,13,63.106153846153845,9,3.2384615384615385,13,brandonjones,20,1,jameszamora@yahoo.com,0,0,1.0,2
U01348,2,0.0,2,3.21,2,livingstonrachel,29,0,jordan90@hotmail.com,2,1,0.5,1
U01350,13,83.70384615384616,8,3.2746153846153847,13,jay37,16,0,rachel52@gmail.com,2,1,0.5714285714285714,2
U01351,2,0.39,2,3.67,2,luisortiz,16,1,tmiller@hotmail.com,7,0,2.0,0
U01352,13,101.50615384615384,9,3.845384615384615,13,emilyberg,25,1,williamromero@yahoo.com,8,2,1.0,2
U01354,2,0.0,2,4.585,2,usalazar,15,1,parker94@hotmail.com,4,0,2.0,0
U01355,13,111.51846153846154,8,3.5300000000000002,13,parrishkevin,28,0,johnsonandrea@gmail.com,8,0,5.0,2
U01356,3,29.863333333333333,3,3.28,3,johnsonrenee,26,0,rachel58@hotmail.com,0,2,0.5,1
U01359,2,0.0,2,3.21,2,mwarner,18,0,briananewton@yahoo.com,2,1,0.5,1
U01362,3,0.0,3,2.92,3,zwalsh,26,1,vjacobs@yahoo.com,0,1,0.6666666666666666,1
U01363,2,0.0,2,3.29,2,perezsarah,25,1,raypeterson@outlook.com,3,0,2.0,0
U01364,13,133.44615384615383,9,3.3515384615384614,13,pkoch,16,0,john98@gmail.com,5,0,1.5,2
U01365,14,122.08928571428571,11,2.9314285714285715,14,thull,25,1,meganwalters@yahoo.com,3,1,0.42857142857142855,2
U01370,3,92.12333333333333,3,2.2433333333333336,3,joseph11,21,0,rhanson@gmail.com,4,0,1.5,0
U01375,13,148.82846153846154,9,3.1692307692307695,13,fwalker,22,1,donald46@gmail.com,8,1,0.8333333333333334,2
U01377,4,208.2725,3,2.6125,4,silvaamy,16,1,amanda48@hotmail.com,0,2,1.0,3
U01378,2,236.14,2,4.625,2,turnerkelly,35,1,tgarcia@yahoo.com,4,1,0.3333333333333333,3
U01379,2,149.785,2,2.435,2,carloliver,22,1,brandonryan@yahoo.com,3,1,0.3333333333333333,3
U01384,3,157.42666666666665,3,3.4433333333333334,3,tfrederick,23,0,lauren87@gmail.com,4,0,1.5,0
U01390,2,0.0,2,3.255,2,eriley,33,0,srogers@hotmail.com,1,0,1.0,0
U01392,3,82.7,3,2.4233333333333333,3,donaldjohnson,29,0,qjuarez@gmail.com,0,1,0.6666666666666666,3
U01394,14,48.576428571428565,9,3.4364285714285714,14,mannchristopher,26,0,benjaminmoore@gmail.com,3,1,0.5714285714285714,2
U01395,14,81.27357142857143,9,2.882857142857143,14,marshallsherry,31,1,samanthajohnson@outlook.com,4,1,0.8333333333333334,2
U01396,3,131.42,3,2.813333333333333,3,ogreene,17,0,avilabrian@gmail.com,2,2,0.0,1
U01397,13,68.23846153846154,8,3.2100000000000004,13,victoria70,28,1,alexanderroberts@gmail.com,3,1,0.5714285714285714,2
U01399,16,103.058125,8,3.179375,16,mitchellcarlos,20,1,owenkelsey@gmail.com,0,1,0.6666666666666666,2
U01402,4,95.835,4,3.95,4,guerrerojason,19,0,ebony07@hotmail.com,0,2,1.0,1
U01405,12,86.20083333333332,9,2.874166666666667,12,amandamoore,35,1,vbrown@outlook.com,3,0,1.75,2
U01408,2,0.0,2,3.0999999999999996,2,lortiz,18,1,danielbaker@yahoo.com,9,1,0.3333333333333333,1
U01409,4,147.82999999999998,3,3.025,4,jason20,31,1,ericksondavid@gmail.com,6,2,1.0,1
U01411,15,96.006,9,3.5106666666666664,15,davidsonrandy,21,1,lmurillo@gmail.com,4,0,1.0,2
U01412,3,19.366666666666667,3,4.243333333333333,3,mitchelldavid,16,1,robertsantos@outlook.com,6,0,3.0,0
U01414,16,75.00625,11,3.05875,16,david25,35,0,johnsonbrett@outlook.com,2,0,2.6666666666666665,2
U01415,3,362.0466666666666,3,2.393333333333333,3,uhudson,18,1,austingraham@gmail.com,0,2,2.0,3
U01416,2,163.01,2,3.8150000000000004,2,walkerbrandon,22,0,phillipsaaron@hotmail.com,1,1,0.5,3
U01417,2,173.355,1,2.955,2,katherinehaynes,26,0,stephaniemartin@hotmail.com,10,0,1.0,0
U01419,2,163.995,2,1.395,2,qwright,34,0,justin88@hotmail.com,9,1,0.3333333333333333,3
U01420,3,113.23,3,2.7733333333333334,3,eric82,34,0,calvin46@hotmail.com,1,1,0.6666666666666666,3
U01422,2,245.45,2,4.324999999999999,2,ashleynorton,16,1,jessica60@yahoo.com,0,1,0.5,3
U01429,15,55.278,10,3.6806666666666668,15,bonniegreen,31,0,ijones@hotmail.com,4,1,0.75,2
U01430,13,99.74461538461537,10,3.4553846153846157,13,travislaura,19,0,miguel78@yahoo.com,2,0,1.8,2
U01431,2,0.0,2,4.0200000000000005,2,amanda65,34,0,christine75@yahoo.com,2,2,0.0,1
U01432,12,188.86166666666668,8,3.285,12,josephanderson,17,0,kingjason@yahoo.com,0,2,1.25,2
U01433,2,44.795,1,3.16,2,kgibson,16,0,wilsonjimmy@yahoo.com,0,1,0.5,1
U01434,2,45.185,2,3.285,2,villanuevatammy,24,1,scott10@yahoo.com,0,0,2.0,0
U01435,13,113.74307692307691,10,2.9015384615384616,13,kaylaruiz,16,1,ihuff@gmail.com,0,2,1.0,2
U01436,2,0.0,2,2.8,2,allison21,34,0,ncarroll@gmail.com,1,0,2.0,0
U01438,4,9.4725,3,2.3200000000000003,4,randymorrison,30,0,danabishop@hotmail.com,11,1,0.5,1
U01440,2,197.13,1,2.64,2,garzakatherine,20,0,garciarebecca@gmail.com,2,2,0.0,3
U01442,3,186.36666666666665,3,2.33,3,pcurry,34,0,maldonadojonathan@gmail.com,4,0,4.0,0
U01443,2,0.0,2,3.125,2,traceyandrews,17,0,jacksonlisa@outlook.com,0,0,1.0,0
U01444,2,218.14999999999998,2,1.955,2,matthew02,29,1,wilsonmary@yahoo.com,0,0,2.0,3
U01445,12,132.02666666666667,9,2.795833333333333,12,vtran,29,1,alexander51@gmail.com,11,1,0.6666666666666666,2
U01449,2,0.0,2,3.99,2,xwalker,34,1,christopheryoung@yahoo.com,5,1,0.5,1
U01450,11,94.51181818181817,8,3.4645454545454544,11,crystal02,16,0,wesleyjohnson@gmail.com,0,2,1.6666666666666667,2
U01451,11,82.40090909090908,7,3.328181818181818,11,jessicaturner,17,1,kristenanderson@yahoo.com,0,1,0.42857142857142855,2
U01452,2,77.785,2,1.935,2,donaldmendoza,23,1,holderkara@gmail.com,3,0,3.0,0
U01453,2,0.0,2,3.1750000000000003,2,sandra01,17,1,rhondadavis@outlook.com,2,1,0.5,1
U01454,2,0.0,2,2.26,2,terrybryce,18,0,nlamb@hotmail.com,2,0,2.0,0
U01455,14,71.06285714285714,11,3.0978571428571433,14,arielwilliams,22,0,burnettjennifer@gmail.com,0,0,1.2,2
U01460,13,125.74,10,3.0584615384615383,13,pvazquez,32,0,zblack@yahoo.com,2,0,1.0,2
U01463,13,93.78615384615385,7,3.256153846153846,13,jerome86,30,0,williamsbeverly@yahoo.com,6,1,0.25,2
U01465,2,197.13,2,3.04,2,kgonzalez,33,1,shannon44@hotmail.com,2,2,0.0,3
U01466,2,0.0,2,3.8,2,williamluna,22,1,mcmahonphillip@outlook.com,1,0,3.0,0
U01468,2,149.785,2,3.06,2,tvillanueva,28,0,jhawkins@gmail.com,2,0,1.0,3
U01469,2,0.0,2,3.585,2,andersonbrandi,29,0,rstewart@yahoo.com,2,0,3.0,0
U01470,2,207.755,2,3.52,2,jyoung,28,1,hinesamanda@hotmail.com,0,2,0.0,3
U01472,12,90.51333333333334,8,3.0775,12,william95,27,0,michael27@yahoo.com,2,0,1.2,2
U01473,15,158.782,9,2.89,15,nicolewalter,17,0,jeremysingh@gmail.com,0,1,0.75,2
U01474,2,0.0,1,2.435,2,sherryfowler,20,1,hansenrobert@gmail.com,11,0,1.0,0
U01475,15,86.36133333333333,9,2.888,15,richardrocha,20,1,erin18@yahoo.com,0,0,1.3333333333333333,2
U01482,2,245.45,2,3.375,2,amanda99,17,1,ucarney@gmail.com,0,1,0.3333333333333333,3
U01487,2,0.0,2,3.09,2,david91,17,0,nicholasscott@hotmail.com,4,0,2.0,0
U01488,12,49.98,7,2.9324999999999997,12,lawsonbeth,27,1,thomasprice@gmail.com,3,2,0.8,2
U01491,3,0.0,2,4.6066666666666665,3,zfinley,17,0,wujames@hotmail.com,5,2,0.5,1
U01492,4,209.40249999999997,4,3.645,4,bettywillis,23,0,amy04@outlook.com,0,1,0.6666666666666666,3
U01496,13,129.46692307692308,9,3.2684615384615388,13,katelynanderson,22,0,erussell@gmail.com,1,0,4.5,2
U01497,13,64.43153846153845,9,3.14,13,ccrawford,35,0,perryashley@gmail.com,5,1,0.7142857142857143,2
U01500,13,77.09769230769231,9,3.012307692307693,13,lindsey29,15,1,michellemejia@outlook.com,0,0,1.1666666666666667,2
U01505,3,0.0,3,4.2299999999999995,3,haley15,35,1,sandra88@hotmail.com,2,1,0.3333333333333333,1
U01506,15,77.37066666666666,9,3.232,15,nancy99,34,1,wnelson@hotmail.com,0,0,1.6,2
U01507,3,117.81,3,2.736666666666667,3,aboyd,18,0,dramos@yahoo.com,1,1,0.6666666666666666,3
U01510,2,0.0,2,2.075,2,reginald30,16,0,masonamber@hotmail.com,3,1,0.5,1
U01511,13,73.68384615384616,6,3.202307692307692,13,garycarr,15,1,victoria98@yahoo.com,4,1,0.7142857142857143,2
U01512,12,133.155,8,2.6366666666666667,12,stevensexton,19,1,stephen15@hotmail.com,2,0,1.5,2
U01517,14,84.61928571428572,10,2.8249999999999997,14,lindsaykelly,26,1,kellymorgan@outlook.com,0,0,1.0,2
U01519,2,0.0,2,2.8150000000000004,2,christopher18,16,1,holmesnatalie@hotmail.com,4,0,2.0,0
U01522,14,32.94785714285714,8,2.8892857142857147,14,vnelson,31,0,robin05@gmail.com,5,0,1.1666666666666667,2
U01525,2,173.74499999999998,2,2.56,2,lisa07,32,0,gstrickland@gmail.com,7,0,3.0,0
U01526,12,147.0975,9,3.315,12,jeremyarnold,20,1,robert14@yahoo.com,10,1,0.6666666666666666,2
U01528,14,156.75857142857143,10,3.25,14,thompsontammy,16,1,tracy13@gmail.com,1,1,0.5,2
U01529,3,0.0,3,3.616666666666667,3,wgraves,19,0,barbara11@gmail.com,2,0,1.0,0
U01530,15,36.274,8,2.9426666666666668,15,qhorton,16,1,diazbreanna@hotmail.com,7,0,2.25,2
U01531,14,44.505714285714284,8,3.4464285714285716,14,brianberry,30,0,diazjessica@gmail.com,4,1,0.8333333333333334,2
U01533,3,37.06,3,3.9066666666666667,3,rebecca74,16,0,christopher19@gmail.com,4,1,0.6666666666666666,1
U01535,4,236.075,3,3.1025,4,khernandez,20,1,simpsonmandy@yahoo.com,0,2,1.0,3
U01536,12,146.51500000000001,8,3.2183333333333337,12,guerrerotonya,33,0,rachelvalencia@hotmail.com,0,0,1.5,2
U01537,3,295.93,3,3.623333333333333,3,qroberts,27,0,vasquezkayla@hotmail.com,0,2,0.5,3
U01541,4,171.0425,4,2.02,4,barrerajohn,29,0,erika24@gmail.com,3,0,2.0,0
U01543,16,115.5175,10,3.141875,16,smithjames,25,0,teresa86@yahoo.com,6,2,0.5714285714285714,2
U01547,2,0.0,2,1.665,2,cookdesiree,17,1,ofuentes@hotmail.com,4,0,3.0,0
U01553,15,42.06666666666667,10,2.920666666666667,15,melinda52,27,1,dflynn@hotmail.com,3,0,1.1666666666666667,2
U01554,4,0.0,4,3.46,4,smithcarl,20,1,hernandezlisa@yahoo.com,2,1,0.3333333333333333,1
U01556,2,0.0,2,4.445,2,benjamin25,23,0,linda46@outlook.com,6,0,2.0,0
U01568,3,138.50333333333333,3,3.07,3,maldonadoandrew,26,0,tmorales@gmail.com,0,2,2.0,3
U01570,2,163.01,2,3.415,2,smithmark,31,1,robinirwin@hotmail.com,1,1,0.5,3
U01571,2,0.0,2,1.9849999999999999,2,nicolerobinson,19,1,mary04@outlook.com,2,0,3.0,0
U01573,2,243.96,2,3.545,2,jenniferscott,18,0,grayanne@gmail.com,1,0,2.0,3
U01575,13,99.16846153846154,7,3.3392307692307694,13,richardsontammy,15,0,millerrandy@hotmail.com,2,1,0.8571428571428571,2
U01576,2,0.0,2,2.605,2,charlessmith,35,1,aaguilar@hotmail.com,2,1,0.5,1
U01578,15,93.86666666666666,10,2.884666666666667,15,talvarado,26,1,valdezshannon@hotmail.com,0,2,1.25,2
U01580,2,197.13,2,1.54,2,ryanmoreno,15,0,bakeranne@hotmail.com,2,2,0.0,3
U01581,2,107.61500000000001,2,2.595,2,lori53,30,1,kruiz@yahoo.com,5,0,3.0,0
U01585,11,81.06090909090909,6,3.441818181818182,11,vclark,27,1,brentbrooks@gmail.com,6,1,0.42857142857142855,2
U01586,14,85.25928571428572,9,3.0142857142857147,14,bobby05,27,1,garrett72@hotmail.com,7,1,0.4444444444444444,2
